trade_date,contract,open_price,close_price,change_price,change_percent,volume,settlement_price,open_interest,expiry_date
2018/9/5,SPF,-,-,-,-,0,2914,5,201906
2018/9/6,SPF,-,-,-,-,0,2904.75,5,201906
2018/9/7,SPF,-,-,-,-,0,2891.25,5,201906
2018/9/10,SPF,-,-,-,-,0,2894.25,5,201906
2018/9/11,SPF,-,-,-,-,0,2901,5,201906
2018/9/12,SPF,-,-,-,-,0,2905.5,5,201906
2018/9/13,SPF,-,-,-,-,0,2902.5,5,201906
2018/9/14,SPF,-,-,-,-,0,2924.25,5,201906
2018/9/17,SPF,-,-,-,-,0,2917.25,5,201906
2018/9/18,SPF,-,-,-,-,0,2906,5,201906
2018/9/19,SPF,-,-,-,-,0,2923,5,201906
2018/9/20,SPF,-,-,-,-,0,2926.5,5,201906
2018/9/21,SPF,-,-,-,-,0,2951,6,201906
2018/9/25,SPF,2932,2932,-19,-0.64%,2,2938.25,9,201906
2018/9/26,SPF,-,-,-,-,0,2941,9,201906
2018/9/27,SPF,-,-,-,-,0,2924.25,9,201906
2018/9/28,SPF,-,-,-,-,0,2935.25,9,201906
2018/10/1,SPF,-,-,-,-,0,2948.5,9,201906
2018/10/2,SPF,-,-,-,-,0,2939,9,201906
2018/10/3,SPF,-,-,-,-,0,2946.25,9,201906
2018/10/4,SPF,-,-,-,-,0,2930.75,9,201906
2018/10/5,SPF,-,-,-,-,0,2924.75,9,201906
2018/10/8,SPF,-,-,-,-,0,2909.25,9,201906
2018/10/9,SPF,-,-,-,-,0,2904.25,9,201906
2018/10/11,SPF,-,-,-,-,0,2770.25,9,201906
2018/10/12,SPF,-,-,-,-,0,2792,9,201906
2018/10/15,SPF,-,-,-,-,0,2770.75,9,201906
2018/10/16,SPF,-,-,-,-,0,2774,9,201906
2018/10/17,SPF,-,-,-,-,0,2829.75,9,201906
2018/10/18,SPF,-,-,-,-,0,2819.25,9,201906
2018/10/19,SPF,-,-,-,-,0,2796.5,9,201906
2018/10/22,SPF,-,-,-,-,0,2785,9,201906
2018/10/23,SPF,-,-,-,-,0,2746.25,9,201906
2018/10/24,SPF,-,-,-,-,0,2753.5,10,201906
2018/10/25,SPF,2694.25,2694.25,-59.25,-2.15%,1,2679.75,10,201906
2018/10/26,SPF,-,-,-,-,0,2672,10,201906
2018/10/29,SPF,-,-,-,-,0,2674.5,10,201906
2018/10/30,SPF,-,-,-,-,0,2670.5,10,201906
2018/10/31,SPF,-,-,-,-,0,2705,10,201906
2018/11/1,SPF,-,-,-,-,0,2727.25,10,201906
2018/11/2,SPF,-,-,-,-,0,2763.5,10,201906
2018/11/5,SPF,-,-,-,-,0,2725.5,10,201906
2018/11/6,SPF,-,-,-,-,0,2751.5,10,201906
2018/11/7,SPF,2770,2770,18.5,0.67%,1,2770,10,201906
2018/11/8,SPF,-,-,-,-,0,2818.5,10,201906
2018/11/9,SPF,-,-,-,-,0,2814.5,10,201906
2018/11/12,SPF,-,-,-,-,0,2796.5,10,201906
2018/11/13,SPF,2751,2751,-45.5,-1.63%,1,2751,9,201906
2018/11/14,SPF,-,-,-,-,0,2740.25,9,201906
2018/11/15,SPF,-,-,-,-,0,2710,9,201906
2018/11/16,SPF,-,-,-,-,0,2737.25,9,201906
2018/11/19,SPF,-,-,-,-,0,2743.75,9,201906
2018/11/20,SPF,-,-,-,-,0,2700.5,9,201906
2018/11/21,SPF,-,-,-,-,0,2659.75,9,201906
2018/11/22,SPF,-,-,-,-,0,2664.75,9,201906
2018/11/23,SPF,-,-,-,-,0,2648.75,9,201906
2018/11/26,SPF,-,-,-,-,0,2654.25,9,201906
2018/11/27,SPF,-,-,-,-,0,2675.75,9,201906
2018/11/28,SPF,-,-,-,-,0,2696.75,9,201906
2018/11/29,SPF,-,-,-,-,0,2746.5,9,201906
2018/11/30,SPF,-,-,-,-,0,2750.75,9,201906
2018/12/3,SPF,-,-,-,-,0,2817.25,9,201906
2018/12/4,SPF,-,-,-,-,0,2780.75,9,201906
2018/12/5,SPF,-,-,-,-,0,2723,9,201906
2018/12/6,SPF,-,-,-,-,0,2680.75,9,201906
2018/12/7,SPF,-,-,-,-,0,2697.75,9,201906
2018/12/10,SPF,-,-,-,-,0,2627.5,9,201906
2018/12/11,SPF,-,-,-,-,0,2646.75,9,201906
2018/12/12,SPF,-,-,-,-,0,2665.5,9,201906
2018/12/13,SPF,-,-,-,-,0,2669.5,9,201906
2018/12/14,SPF,-,-,-,-,0,2636.25,9,201906
2018/12/17,SPF,-,-,-,-,0,2623,9,201906
2018/12/18,SPF,2565,2565,-58,-2.21%,1,2565,8,201906
2018/12/19,SPF,-,-,-,-,0,2565.75,8,201906
2018/12/20,SPF,2499,2499,-66.75,-2.60%,1,2491.25,9,201906
2018/12/21,SPF,-,-,-,-,0,2488.25,8,201906
2018/12/22,SPF,-,-,-,-,0,2430.25,8,201906
2018/12/24,SPF,2423.5,2435,4.75,0.20%,65,2435,46,201906
2018/12/25,SPF,2340,2340,-95,-3.90%,1,2354,64,201906
2018/12/26,SPF,2354.25,2336,-18,-0.76%,278,2336,45,201906
2018/12/27,SPF,2462.75,2476,140,5.99%,116,2476,28,201906
2018/12/28,SPF,2491,2507.25,31.25,1.26%,89,2501.5,35,201906
2019/1/2,SPF,2511,2486.75,-14.75,-0.59%,62,2486.75,48,201906
2019/1/3,SPF,2478.5,2475,-11.75,-0.47%,4,2475,46,201906
2019/1/4,SPF,2444,2466,-9,-0.36%,127,2466,52,201906
2019/1/7,SPF,2552,2542.25,76.25,3.09%,104,2542.25,170,201906
2019/1/8,SPF,2563,2565.75,23.5,0.92%,64,2565.75,147,201906
2019/1/9,SPF,2582.75,2588,22.25,0.87%,220,2588,102,201906
2019/1/10,SPF,2578.75,2575.25,-12.75,-0.49%,5,2574.25,121,201906
2019/1/11,SPF,2596.25,2595.75,21.5,0.84%,7,2595.75,123,201906
2019/1/14,SPF,2589.25,2582,-13.75,-0.53%,5,2578.75,124,201906
2019/1/15,SPF,2595.25,2601,22.25,0.86%,42,2601,145,201906
2019/1/16,SPF,2624,2617,16,0.62%,6,2617,150,201906
2019/1/17,SPF,2615.75,2608.25,-8.75,-0.33%,83,2608.25,121,201906
2019/1/18,SPF,2645.5,2648.5,40.25,1.54%,47,2646.5,144,201906
2019/1/21,SPF,2670.25,2670.5,24,0.91%,74,2670.5,167,201906
2019/1/22,SPF,2660.25,2660.5,-10,-0.37%,153,2657,140,201906
2019/1/23,SPF,2645.5,2642,-15,-0.56%,119,2642,153,201906
2019/1/24,SPF,2642.75,2642.75,0.75,0.03%,1,2642.75,157,201906
2019/1/25,SPF,2644.25,2651.25,8.5,0.32%,52,2655.25,202,201906
2019/1/28,SPF,2660.25,2662.5,7.25,0.27%,73,2662.5,210,201906
2019/1/29,SPF,2662.5,2662.5,0,0.00%,80,2639.5,195,201906
2019/1/30,SPF,2647.5,2647.5,8,0.30%,2,2647.5,201,201906
2019/2/11,SPF,2709,2709,61.5,2.32%,51,2709,189,201906
2019/2/12,SPF,2722,2727.75,18.75,0.69%,142,2727.75,227,201906
2019/2/13,SPF,2756.25,2759,31.25,1.15%,11,2759,259,201906
2019/2/14,SPF,2752.5,2755,-4,-0.14%,3,2759.25,267,201906
2019/2/15,SPF,2739,2739,-20.25,-0.73%,1,2737.25,289,201906
2019/2/18,SPF,2781.75,2783.5,46.25,1.69%,5,2781,315,201906
2019/2/19,SPF,2780,2780,-1,-0.04%,2,2780,336,201906
2019/2/20,SPF,2785,2785,5,0.18%,1,2780.75,335,201906
2019/2/21,SPF,2788.5,2800.5,19.75,0.71%,82,2800.5,354,201906
2019/2/22,SPF,2775.5,2775.75,-24.75,-0.88%,51,2779.5,345,201906
2019/2/25,SPF,2802.75,2802.75,23.25,0.84%,111,2802.75,329,201906
2019/2/26,SPF,2800,2795.25,-7.5,-0.27%,22,2792,304,201906
2019/2/27,SPF,2797.5,2794.75,2.75,0.10%,23,2797.75,303,201906
2019/3/4,SPF,2821.5,2822.25,24.5,0.88%,28,2822.25,321,201906
2019/3/5,SPF,2796.25,2794.5,-27.75,-0.98%,54,2794.5,334,201906
2019/3/6,SPF,2790,2791,-3.5,-0.13%,4,2791,321,201906
2019/3/7,SPF,2772,2771.75,-19.25,-0.69%,23,2771.75,326,201906
2019/3/8,SPF,2750.25,2747.25,-24.5,-0.88%,49,2747.25,305,201906
2019/3/11,SPF,2743.25,2754,6.75,0.25%,107,2754,283,201906
2019/3/12,SPF,2794.75,2796,42,1.53%,18,2796,305,201906
2019/3/13,SPF,2795.25,2794,-2,-0.07%,67,2794,367,201906
2019/3/14,SPF,2817.25,2816.25,22.25,0.80%,81,2816.25,471,201906
2019/3/15,SPF,2816.5,2817.75,1.5,0.05%,108,2817.75,497,201906
2019/3/18,SPF,2825.75,2832.25,14.5,0.51%,85,2832.25,561,201906
2019/3/18,SPF,-,-,-,-,0,2845.5,0,202006
2019/3/19,SPF,2840.5,2842.25,10,0.35%,235,2842.25,649,201906
2019/3/19,SPF,-,-,-,-,0,2855.5,0,202006
2019/3/20,SPF,2833.25,2836,-6.25,-0.22%,735,2836,581,201906
2019/3/20,SPF,-,-,-,-,0,2849.25,0,202006
2019/3/21,SPF,2834,2829.25,-6.75,-0.24%,204,2829.25,460,201906
2019/3/21,SPF,-,-,-,-,0,2842.5,0,202006
2019/3/22,SPF,2863.5,2859.25,30,1.06%,85,2859.25,513,201906
2019/3/22,SPF,-,-,-,-,0,2872.5,0,202006
2019/3/25,SPF,2796.25,2798,-61.25,-2.14%,357,2798,549,201906
2019/3/25,SPF,-,-,-,-,0,2811.25,0,202006
2019/3/26,SPF,2813,2816.75,18.75,0.67%,169,2816.75,540,201906
2019/3/26,SPF,-,-,-,-,0,2830,1,202006
2019/3/27,SPF,2821.5,2827.25,10.5,0.37%,144,2827.25,507,201906
2019/3/27,SPF,-,-,-,-,0,2840.5,2,202006
2019/3/28,SPF,2798,2803.5,-23.75,-0.84%,160,2803.5,513,201906
2019/3/28,SPF,-,-,-,-,0,2816.75,2,202006
2019/3/29,SPF,2826,2826.5,23,0.82%,315,2826.5,463,201906
2019/3/29,SPF,-,-,-,-,0,2839.75,2,202006
2019/4/1,SPF,2855,2856.75,30.25,1.07%,362,2856.75,466,201906
2019/4/1,SPF,-,-,-,-,0,2870,2,202006
2019/4/2,SPF,2870,2866.75,10,0.35%,267,2866.75,417,201906
2019/4/2,SPF,-,-,-,-,0,2880,2,202006
2019/4/3,SPF,2872.5,2878.5,11.75,0.41%,689,2878.5,423,201906
2019/4/3,SPF,2889,2889,9,0.31%,1,2889,3,202006
2019/4/8,SPF,2891.25,2889.25,10.75,0.37%,374,2889.25,429,201906
2019/4/8,SPF,-,-,-,-,0,2899.75,3,202006
2019/4/9,SPF,2898,2895,5.75,0.20%,92,2895,442,201906
2019/4/9,SPF,-,-,-,-,0,2905.5,3,202006
2019/4/10,SPF,2883.5,2885.75,-9.25,-0.32%,153,2885.75,439,201906
2019/4/10,SPF,-,-,-,-,0,2896.25,3,202006
2019/4/11,SPF,2897.5,2893.5,7.75,0.27%,294,2893.5,445,201906
2019/4/11,SPF,-,-,-,-,0,2904,3,202006
2019/4/12,SPF,2894.25,2895.25,1.75,0.06%,35,2895.25,463,201906
2019/4/12,SPF,2903.5,2903.5,-0.5,-0.02%,1,2912,4,202006
2019/4/15,SPF,2910.25,2911.75,16.5,0.57%,46,2911.75,463,201906
2019/4/15,SPF,-,-,-,-,0,2928.5,4,202006
2019/4/16,SPF,2912.25,2915.75,4,0.14%,208,2915.75,480,201906
2019/4/16,SPF,-,-,-,-,0,2932.5,4,202006
2019/4/17,SPF,2913.25,2915.25,-0.5,-0.02%,241,2915.25,481,201906
2019/4/17,SPF,-,-,-,-,0,2932,4,202006
2019/4/18,SPF,2901.75,2893.5,-21.75,-0.75%,177,2893.5,406,201906
2019/4/18,SPF,-,-,-,-,0,2910.25,4,202006
2019/4/19,SPF,2910.25,2908.75,15.25,0.53%,5,2908.75,403,201906
2019/4/19,SPF,-,-,-,-,0,2925.5,4,202006
2019/4/22,SPF,2912.5,2904.5,-4.25,-0.15%,219,2904.5,404,201906
2019/4/22,SPF,-,-,-,-,0,2921.25,4,202006
2019/4/23,SPF,2910.5,2914,9.5,0.33%,135,2914,426,201906
2019/4/23,SPF,-,-,-,-,0,2930.75,4,202006
2019/4/24,SPF,2938.25,2934.25,20.25,0.69%,244,2934.25,429,201906
2019/4/24,SPF,-,-,-,-,0,2951,4,202006
2019/4/25,SPF,2933,2934.25,0,0.00%,34,2934.25,417,201906
2019/4/25,SPF,2951,2951,0,0.00%,3,2951,4,202006
2019/4/26,SPF,2920.5,2925,-9.25,-0.32%,91,2925,427,201906
2019/4/26,SPF,-,-,-,-,0,2941.75,4,202006
2019/4/29,SPF,2941.75,2942.75,17.75,0.61%,92,2942.75,480,201906
2019/4/29,SPF,-,-,-,-,0,2959.5,4,202006
2019/4/30,SPF,2941,2940.5,-2.25,-0.08%,314,2940.5,459,201906
2019/4/30,SPF,-,-,-,-,0,2957.25,4,202006
2019/5/2,SPF,2928,2924.5,-16,-0.54%,106,2924.5,418,201906
2019/5/2,SPF,-,-,-,-,0,2941.25,4,202006
2019/5/3,SPF,2919.75,2924.5,0,0.00%,354,2924.5,448,201906
2019/5/3,SPF,-,-,-,-,0,2941.25,4,202006
2019/5/6,SPF,2895,2900,-24.5,-0.84%,1117,2900,585,201906
2019/5/6,SPF,-,-,-,-,0,2916.75,4,202006
2019/5/7,SPF,2916.75,2913.25,13.25,0.46%,313,2913.25,704,201906
2019/5/7,SPF,-,-,-,-,0,2930,4,202006
2019/5/8,SPF,2887,2890.75,-22.5,-0.77%,525,2890.75,597,201906
2019/5/8,SPF,-,-,-,-,0,2907.5,4,202006
2019/5/9,SPF,2874.75,2871.75,-19,-0.66%,645,2871.75,600,201906
2019/5/9,SPF,-,-,-,-,0,2888.5,4,202006
2019/5/10,SPF,2878.25,2865,-6.75,-0.24%,2527,2865,583,201906
2019/5/10,SPF,-,-,-,-,0,2881.75,4,202006
2019/5/13,SPF,2858,2855.75,-9.25,-0.32%,339,2855.75,677,201906
2019/5/13,SPF,-,-,-,-,0,2872.5,4,202006
2019/5/14,SPF,2805.25,2821.25,-34.5,-1.21%,270,2821.25,637,201906
2019/5/14,SPF,-,-,-,-,0,2838,2,202006
2019/5/15,SPF,2838.75,2847,25.75,0.91%,183,2847,650,201906
2019/5/15,SPF,-,-,-,-,0,2863.75,2,202006
2019/5/16,SPF,2849.75,2843.5,-3.5,-0.12%,191,2843.5,682,201906
2019/5/16,SPF,-,-,-,-,0,2860.25,2,202006
2019/5/17,SPF,2880,2868.25,24.75,0.87%,262,2868.25,719,201906
2019/5/17,SPF,-,-,-,-,0,2885,3,202006
2019/5/20,SPF,2868,2870.75,2.5,0.09%,221,2870.75,520,201906
2019/5/20,SPF,-,-,-,-,0,2887.5,3,202006
2019/5/21,SPF,2852,2855,-15.75,-0.55%,163,2855,515,201906
2019/5/21,SPF,-,-,-,-,0,2871.75,3,202006
2019/5/22,SPF,2862.75,2863.75,8.75,0.31%,214,2863.75,485,201906
2019/5/22,SPF,-,-,-,-,0,2880.5,3,202006
2019/5/23,SPF,2850.25,2843.5,-20.25,-0.71%,183,2843.5,452,201906
2019/5/23,SPF,-,-,-,-,0,2860.25,3,202006
2019/5/24,SPF,2823.25,2829,-14.5,-0.51%,91,2829,406,201906
2019/5/24,SPF,-,-,-,-,0,2845.75,3,202006
2019/5/27,SPF,2832.25,2828.5,-0.5,-0.02%,24,2828.5,428,201906
2019/5/27,SPF,-,-,-,-,0,2845.25,3,202006
2019/5/28,SPF,2835,2838.75,10.25,0.36%,108,2838.75,413,201906
2019/5/28,SPF,-,-,-,-,0,2855.5,3,202006
2019/5/29,SPF,2799,2799.25,-39.5,-1.39%,291,2799.25,376,201906
2019/5/29,SPF,-,-,-,-,0,2816,3,202006
2019/5/30,SPF,2781.5,2785.75,-13.5,-0.48%,207,2785.75,336,201906
2019/5/30,SPF,-,-,-,-,0,2802.5,3,202006
2019/5/31,SPF,2768,2769.5,-16.25,-0.58%,396,2769.5,346,201906
2019/5/31,SPF,-,-,-,-,0,2786.25,3,202006
2019/6/3,SPF,2739.25,2740,-29.5,-1.07%,179,2740,282,201906
2019/6/3,SPF,-,-,-,-,0,2756.75,3,202006
2019/6/4,SPF,2749.25,2751.5,11.5,0.42%,320,2751.5,294,201906
2019/6/4,SPF,-,-,-,-,0,2768.25,2,202006
2019/6/5,SPF,2810.5,2809.75,58.25,2.12%,106,2809.75,338,201906
2019/6/5,SPF,-,-,-,-,0,2826.5,2,202006
2019/6/6,SPF,2825.75,2825.25,15.5,0.55%,60,2825.25,363,201906
2019/6/6,SPF,-,-,-,-,0,2842,2,202006
2019/6/10,SPF,2882.75,2882.75,57.5,2.04%,71,2882.75,381,201906
2019/6/10,SPF,2888,2888,46,1.62%,2,2888,3,202006
2019/6/11,SPF,2892.75,2894,11.25,0.39%,24,2894,365,201906
2019/6/11,SPF,-,-,-,-,0,2899.25,3,202006
2019/6/12,SPF,2888.5,2884,-10,-0.35%,139,2884,354,201906
2019/6/12,SPF,-,-,-,-,0,2889.25,3,202006
2019/6/13,SPF,2886.25,2876.5,-7.5,-0.26%,153,2876.5,364,201906
2019/6/13,SPF,2889.25,2889.25,0,0.00%,1,2889.25,4,202006
2019/6/14,SPF,2895,2895.75,19.25,0.67%,97,2895.75,337,201906
2019/6/14,SPF,2897,2897,7.75,0.27%,1,2897,5,202006
2019/6/17,SPF,2892,2898.25,2.5,0.09%,124,2898.25,345,201906
2019/6/17,SPF,-,-,-,-,0,2899.5,5,202006
2019/6/18,SPF,2893,2889.5,-8.75,-0.30%,11,2889.5,384,201906
2019/6/18,SPF,-,-,-,-,0,2890.75,5,202006
2019/6/19,SPF,2923,2921.75,32.25,1.12%,72,2921.75,313,201906
2019/6/19,SPF,-,-,-,-,0,2923,5,202006
2019/6/20,SPF,2935.75,2940.75,19,0.65%,171,2940.75,348,201906
2019/6/20,SPF,-,-,-,-,0,2942,5,202006
2019/6/21,SPF,2953.5,2945,4.25,0.14%,72,2945,378,201906
2019/6/21,SPF,-,-,-,-,0,2946.25,6,202006
2019/6/24,SPF,-,-,-,-,0,2957.25,6,202006
2019/6/25,SPF,-,-,-,-,0,2941,6,202006
2019/6/26,SPF,-,-,-,-,0,2919.5,6,202006
2019/6/27,SPF,-,-,-,-,0,2924.75,6,202006
2019/6/28,SPF,-,-,-,-,0,2930,6,202006
2019/7/1,SPF,-,-,-,-,0,2968.75,6,202006
2019/7/2,SPF,-,-,-,-,0,2961.5,6,202006
2019/7/3,SPF,-,-,-,-,0,2969.25,6,202006
2019/7/4,SPF,-,-,-,-,0,2992.75,6,202006
2019/7/5,SPF,-,-,-,-,0,2996.5,6,202006
2019/7/8,SPF,-,-,-,-,0,2974,6,202006
2019/7/9,SPF,-,-,-,-,0,2962.75,6,202006
2019/7/10,SPF,-,-,-,-,0,2974.25,6,202006
2019/7/11,SPF,-,-,-,-,0,2998.5,6,202006
2019/7/12,SPF,-,-,-,-,0,3004.25,6,202006
2019/7/15,SPF,-,-,-,-,0,3010.5,6,202006
2019/7/16,SPF,-,-,-,-,0,3013,6,202006
2019/7/17,SPF,-,-,-,-,0,3002.25,6,202006
2019/7/18,SPF,-,-,-,-,0,2978.5,6,202006
2019/7/19,SPF,-,-,-,-,0,3009.5,6,202006
2019/7/22,SPF,-,-,-,-,0,2984.25,6,202006
2019/7/23,SPF,-,-,-,-,0,2992.75,6,202006
2019/7/24,SPF,-,-,-,-,0,3008,6,202006
2019/7/25,SPF,-,-,-,-,0,3025.75,6,202006
2019/7/26,SPF,-,-,-,-,0,3016.75,6,202006
2019/7/29,SPF,-,-,-,-,0,3023,6,202006
2019/7/30,SPF,-,-,-,-,0,3027.5,6,202006
2019/7/31,SPF,-,-,-,-,0,3021.75,6,202006
2019/8/1,SPF,-,-,-,-,0,2985.75,6,202006
2019/8/2,SPF,-,-,-,-,0,2949.75,6,202006
2019/8/5,SPF,-,-,-,-,0,2904.75,6,202006
2019/8/6,SPF,2825,2821,-83.75,-2.88%,2,2839.25,4,202006
2019/8/7,SPF,-,-,-,-,0,2871.5,4,202006
2019/8/8,SPF,-,-,-,-,0,2896.75,2,202006
2019/8/12,SPF,-,-,-,-,0,2928.25,3,202006
2019/8/13,SPF,-,-,-,-,0,2888,3,202006
2019/8/14,SPF,-,-,-,-,0,2932.25,3,202006
2019/8/15,SPF,-,-,-,-,0,2857.75,3,202006
2019/8/16,SPF,-,-,-,-,0,2870,3,202006
2019/8/19,SPF,-,-,-,-,0,2911.25,5,202006
2019/8/20,SPF,-,-,-,-,0,2930.25,5,202006
2019/8/21,SPF,-,-,-,-,0,2909.5,5,202006
2019/8/22,SPF,-,-,-,-,0,2925.75,5,202006
2019/8/23,SPF,-,-,-,-,0,2935.5,5,202006
2019/8/26,SPF,2852.5,2852.5,-83,-2.83%,5,2852.5,4,202006
2019/8/27,SPF,-,-,-,-,0,2897.75,4,202006
2019/8/28,SPF,-,-,-,-,0,2874.75,4,202006
2019/8/29,SPF,-,-,-,-,0,2882,4,202006
2019/8/30,SPF,-,-,-,-,0,2928,4,202006
2019/9/2,SPF,-,-,-,-,0,2913,4,202006
2019/9/3,SPF,-,-,-,-,0,2907.75,4,202006
2019/9/4,SPF,-,-,-,-,0,2924.5,4,202006
2019/9/5,SPF,-,-,-,-,0,2966,4,202006
2019/9/6,SPF,-,-,-,-,0,2975.5,4,202006
2019/9/9,SPF,-,-,-,-,0,2986.5,5,202006
2019/9/10,SPF,-,-,-,-,0,2973.25,5,202006
2019/9/11,SPF,-,-,-,-,0,2981.25,5,202006
2019/9/12,SPF,3011,3011,29.75,1.00%,1,3011,6,202006
2019/9/16,SPF,-,-,-,-,0,2989.75,7,202006
2019/9/17,SPF,-,-,-,-,0,2992.25,7,202006
2019/9/18,SPF,-,-,-,-,0,2998.5,7,202006
2019/9/19,SPF,-,-,-,-,0,2994.75,7,202006
2019/9/20,SPF,-,-,-,-,0,3005.25,7,202006
2019/9/23,SPF,-,-,-,-,0,2997.25,7,202006
2019/9/24,SPF,-,-,-,-,0,3003.75,7,202006
2019/9/25,SPF,2969,2969,-34.75,-1.16%,1,2969,8,202006
2019/9/26,SPF,-,-,-,-,0,2975,8,202006
2019/9/27,SPF,-,-,-,-,0,2974.25,8,202006
2019/10/1,SPF,-,-,-,-,0,2982,6,202006
2019/10/2,SPF,-,-,-,-,0,2936.5,5,202006
2019/10/3,SPF,2891.25,2891.25,-45.25,-1.54%,2,2891.25,4,202006
2019/10/4,SPF,-,-,-,-,0,2916,4,202006
2019/10/7,SPF,-,-,-,-,0,2941.75,6,202006
2019/10/8,SPF,-,-,-,-,0,2943,6,202006
2019/10/9,SPF,-,-,-,-,0,2895.75,4,202006
2019/10/14,SPF,-,-,-,-,0,2974,4,202006
2019/10/15,SPF,-,-,-,-,0,2970.75,4,202006
2019/10/16,SPF,-,-,-,-,0,2985.75,6,202006
2019/10/17,SPF,-,-,-,-,0,2987,6,202006
2019/10/18,SPF,-,-,-,-,0,2990,6,202006
2019/10/21,SPF,-,-,-,-,0,2991.75,6,202006
2019/10/22,SPF,-,-,-,-,0,3009.75,8,202006
2019/10/23,SPF,-,-,-,-,0,2988.25,8,202006
2019/10/24,SPF,-,-,-,-,0,3003,8,202006
2019/10/25,SPF,-,-,-,-,0,3005,8,202006
2019/10/28,SPF,-,-,-,-,0,3022.5,10,202006
2019/10/29,SPF,-,-,-,-,0,3036,10,202006
2019/10/30,SPF,-,-,-,-,0,3032.25,10,202006
2019/10/31,SPF,-,-,-,-,0,3045.25,10,202006
2019/11/1,SPF,-,-,-,-,0,3041.75,10,202006
2019/11/4,SPF,-,-,-,-,0,3067.75,10,202006
2019/11/5,SPF,-,-,-,-,0,3077.75,10,202006
2019/11/6,SPF,-,-,-,-,0,3068.5,10,202006
2019/11/7,SPF,-,-,-,-,0,3070.25,10,202006
2019/11/8,SPF,-,-,-,-,0,3075.25,9,202006
2019/11/11,SPF,-,-,-,-,0,3079.25,9,202006
2019/11/12,SPF,-,-,-,-,0,3084.5,9,202006
2019/11/13,SPF,-,-,-,-,0,3081.5,9,202006
2019/11/14,SPF,-,-,-,-,0,3091.75,9,202006
2019/11/15,SPF,-,-,-,-,0,3106,9,202006
2019/11/18,SPF,-,-,-,-,0,3115,9,202006
2019/11/19,SPF,-,-,-,-,0,3120.5,9,202006
2019/11/20,SPF,-,-,-,-,0,3110.75,9,202006
2019/11/21,SPF,-,-,-,-,0,3101.75,9,202006
2019/11/22,SPF,-,-,-,-,0,3106,9,202006
2019/11/25,SPF,-,-,-,-,0,3117.5,9,202006
2019/11/26,SPF,-,-,-,-,0,3131.5,9,202006
2019/11/27,SPF,3144.25,3144.25,12.75,0.41%,1,3144.25,8,202006
2019/11/28,SPF,-,-,-,-,0,3143.25,8,202006
2019/11/29,SPF,-,-,-,-,0,3142.25,8,202006
2019/12/2,SPF,-,-,-,-,0,3151.75,9,202006
2019/12/3,SPF,-,-,-,-,0,3119.25,9,202006
2019/12/4,SPF,-,-,-,-,0,3093.5,8,202006
2019/12/5,SPF,-,-,-,-,0,3108.75,8,202006
2019/12/6,SPF,-,-,-,-,0,3119.5,8,202006
2019/12/9,SPF,-,-,-,-,0,3140.25,10,202006
2019/12/10,SPF,-,-,-,-,0,3136.25,10,202006
2019/12/11,SPF,-,-,-,-,0,3133.25,10,202006
2019/12/12,SPF,-,-,-,-,0,3145.5,10,202006
2019/12/13,SPF,-,-,-,-,0,3180.75,10,202006
2019/12/16,SPF,-,-,-,-,0,3179.75,10,202006
2019/12/17,SPF,-,-,-,-,0,3196.25,10,202006
2019/12/18,SPF,-,-,-,-,0,3191,10,202006
2019/12/19,SPF,-,-,-,-,0,3193.75,10,202006
2019/12/20,SPF,-,-,-,-,0,3205,10,202006
2019/12/23,SPF,3227.5,3228.25,23.25,0.73%,51,3228.25,48,202006
2019/12/24,SPF,3227,3228,-0.25,-0.01%,7,3228,26,202006
2019/12/25,SPF,3228.5,3227.75,-0.25,-0.01%,31,3227.75,25,202006
2019/12/26,SPF,3230,3229.75,2,0.06%,46,3229.75,69,202006
2019/12/27,SPF,3248,3249.5,19.75,0.61%,105,3249.5,144,202006
2019/12/30,SPF,3242.25,3243,-6.5,-0.20%,27,3243,43,202006
2019/12/31,SPF,3224.75,3227.25,-15.75,-0.49%,45,3227.25,61,202006
2020/1/2,SPF,3238.5,3239.75,12.5,0.39%,66,3239.75,142,202006
2020/1/3,SPF,3260.75,3232,-7.75,-0.24%,850,3232,87,202006
2020/1/6,SPF,3225,3226.5,-5.5,-0.17%,94,3226.5,68,202006
2020/1/7,SPF,3248.25,3251.75,25.25,0.78%,55,3251.75,123,202006
2020/1/8,SPF,3184,3225.75,-26,-0.80%,941,3225.75,147,202006
2020/1/9,SPF,3263,3265,39.25,1.22%,149,3265,143,202006
2020/1/10,SPF,3282,3283.5,18.5,0.57%,10,3283.5,112,202006
2020/1/13,SPF,3269.25,3274,-9.5,-0.29%,65,3274,110,202006
2020/1/14,SPF,3294.5,3290,16,0.49%,72,3290,85,202006
2020/1/15,SPF,3281,3280.5,-9.5,-0.29%,44,3280.5,92,202006
2020/1/16,SPF,3296.25,3298.75,18.25,0.56%,6,3298.75,88,202006
2020/1/17,SPF,3317,3318,19.25,0.58%,88,3318,99,202006
2020/1/20,SPF,3326.75,3326.25,8.25,0.25%,19,3326.25,106,202006
2020/1/30,SPF,3268.75,3252,-74.25,-2.23%,192,3252,77,202006
2020/1/31,SPF,3275,3295,43,1.32%,101,3295,83,202006
2020/2/3,SPF,3240,3242.75,-52.25,-1.59%,184,3242.75,88,202006
