trade_date,contract,open_price,close_price,change_price,change_percent,volume,settlement_price,open_interest,expiry_date
2022/6/7,SPF,-,-,-,-,0,4123.75,0,202303
2022/6/8,SPF,-,-,-,-,0,4166.75,0,202303
2022/6/9,SPF,-,-,-,-,0,4137.75,0,202303
2022/6/10,SPF,-,-,-,-,0,4048.25,0,202303
2022/6/13,SPF,-,-,-,-,0,3867.25,0,202303
2022/6/14,SPF,-,-,-,-,0,3812,0,202303
2022/6/15,SPF,-,-,-,-,0,3782,0,202303
2022/6/16,SPF,-,-,-,-,0,3766.5,0,202303
2022/6/17,SPF,-,-,-,-,0,3711.75,0,202303
2022/6/20,SPF,-,-,-,-,0,3684,0,202303
2022/6/21,SPF,-,-,-,-,0,3735.5,0,202303
2022/6/22,SPF,-,-,-,-,0,3735.5,0,202303
2022/6/23,SPF,-,-,-,-,0,3763,0,202303
2022/6/24,SPF,-,-,-,-,0,3832,0,202303
2022/6/27,SPF,-,-,-,-,0,3922.75,0,202303
2022/6/28,SPF,-,-,-,-,0,3905,0,202303
2022/6/29,SPF,-,-,-,-,0,3832.75,0,202303
2022/6/30,SPF,-,-,-,-,0,3796,0,202303
2022/7/1,SPF,-,-,-,-,0,3754,0,202303
2022/7/4,SPF,-,-,-,-,0,3837,0,202303
2022/7/5,SPF,-,-,-,-,0,3879.75,0,202303
2022/7/6,SPF,-,-,-,-,0,3860.25,0,202303
2022/7/7,SPF,-,-,-,-,0,3897.75,0,202303
2022/7/8,SPF,-,-,-,-,0,3927.75,0,202303
2022/7/11,SPF,-,-,-,-,0,3914.25,0,202303
2022/7/12,SPF,-,-,-,-,0,3869.75,0,202303
2022/7/13,SPF,-,-,-,-,0,3866.75,0,202303
2022/7/14,SPF,-,-,-,-,0,3879.5,0,202303
2022/7/15,SPF,-,-,-,-,0,3829.75,0,202303
2022/7/18,SPF,-,-,-,-,0,3921.75,0,202303
2022/7/19,SPF,-,-,-,-,0,3878.5,0,202303
2022/7/20,SPF,-,-,-,-,0,3989.75,0,202303
2022/7/21,SPF,-,-,-,-,0,4002.25,0,202303
2022/7/22,SPF,-,-,-,-,0,4018.25,0,202303
2022/7/25,SPF,-,-,-,-,0,3997.25,0,202303
2022/7/26,SPF,-,-,-,-,0,3996.75,0,202303
2022/7/27,SPF,-,-,-,-,0,3996.25,0,202303
2022/7/28,SPF,-,-,-,-,0,4051.25,0,202303
2022/7/29,SPF,-,-,-,-,0,4133.5,0,202303
2022/8/1,SPF,-,-,-,-,0,4151.5,0,202303
2022/8/2,SPF,-,-,-,-,0,4140.25,0,202303
2022/8/3,SPF,-,-,-,-,0,4137.25,0,202303
2022/8/4,SPF,-,-,-,-,0,4189.75,0,202303
2022/8/5,SPF,-,-,-,-,0,4199.25,0,202303
2022/8/8,SPF,-,-,-,-,0,4179.5,0,202303
2022/8/9,SPF,-,-,-,-,0,4187.25,0,202303
2022/8/10,SPF,-,-,-,-,0,4158.5,0,202303
2022/8/11,SPF,-,-,-,-,0,4256.25,0,202303
2022/8/12,SPF,-,-,-,-,0,4253.25,0,202303
2022/8/15,SPF,-,-,-,-,0,4310,0,202303
2022/8/16,SPF,-,-,-,-,0,4334,0,202303
2022/8/17,SPF,-,-,-,-,0,4348.75,0,202303
2022/8/18,SPF,-,-,-,-,0,4309.75,0,202303
2022/8/19,SPF,-,-,-,-,0,4320.25,0,202303
2022/8/22,SPF,-,-,-,-,0,4250,0,202303
2022/8/23,SPF,-,-,-,-,0,4170,0,202303
2022/8/24,SPF,-,-,-,-,0,4160,0,202303
2022/8/25,SPF,-,-,-,-,0,4194.75,0,202303
2022/8/26,SPF,-,-,-,-,0,4230.75,0,202303
2022/8/29,SPF,-,-,-,-,0,4064.25,0,202303
2022/8/30,SPF,-,-,-,-,0,4080,0,202303
2022/8/31,SPF,-,-,-,-,0,4054.25,0,202303
2022/9/1,SPF,-,-,-,-,0,3975,0,202303
2022/9/2,SPF,-,-,-,-,0,3998.5,0,202303
2022/9/5,SPF,-,-,-,-,0,3964.25,0,202303
2022/9/6,SPF,-,-,-,-,0,3980.25,0,202303
2022/9/7,SPF,-,-,-,-,0,3936.25,0,202303
2022/9/8,SPF,-,-,-,-,0,4020,0,202303
2022/9/12,SPF,-,-,-,-,0,4101,0,202303
2022/9/13,SPF,-,-,-,-,0,4151.25,0,202303
2022/9/14,SPF,-,-,-,-,0,3978.5,0,202303
2022/9/15,SPF,-,-,-,-,0,3980.75,0,202303
2022/9/16,SPF,-,-,-,-,0,3912.25,0,202303
2022/9/19,SPF,-,-,-,-,0,3900.5,0,202303
2022/9/20,SPF,-,-,-,-,0,3948.75,0,202303
2022/9/21,SPF,3902,3902,-46.75,-1.18%,1,3902,10,202303
2022/9/22,SPF,3802,3801,-101,-2.59%,23,3801,6,202303
2022/9/23,SPF,3786.25,3789.25,-11.75,-0.31%,14,3789.25,6,202303
2022/9/26,SPF,-,-,-,-,0,3701,7,202303
2022/9/27,SPF,3724.75,3720.75,19.75,0.53%,4,3720.75,14,202303
2022/9/28,SPF,3656.25,3664.5,-56.25,-1.51%,6,3664.5,14,202303
2022/9/29,SPF,-,-,-,-,0,3752.5,15,202303
2022/9/30,SPF,3682,3682,-70.5,-1.88%,1,3682,15,202303
2022/10/3,SPF,3621,3618.25,-63.75,-1.73%,4,3618.25,17,202303
2022/10/4,SPF,3737,3755.5,137.25,3.79%,7,3755.5,13,202303
2022/10/5,SPF,3814,3814,58.5,1.56%,1,3814,13,202303
2022/10/6,SPF,-,-,-,-,0,3849,13,202303
2022/10/7,SPF,-,-,-,-,0,3782.5,13,202303
2022/10/11,SPF,3636.5,3636.25,-146.25,-3.87%,16,3636.25,23,202303
2022/10/12,SPF,3639,3639,2.75,0.08%,9,3639,16,202303
2022/10/13,SPF,-,-,-,-,0,3609.75,16,202303
2022/10/14,SPF,3710.75,3733.5,123.75,3.43%,7,3733.5,14,202303
2022/10/17,SPF,3640,3648.25,-85.25,-2.28%,15,3648.25,12,202303
2022/10/18,SPF,3748.5,3790.25,142,3.89%,13,3790.25,23,202303
2022/10/19,SPF,3790.75,3789.25,-1,-0.03%,2,3789.25,23,202303
2022/10/20,SPF,3711.5,3725.5,-63.75,-1.68%,2,3725.5,23,202303
2022/10/21,SPF,-,-,-,-,0,3693.5,22,202303
2022/10/24,SPF,-,-,-,-,0,3799,19,202303
2022/10/25,SPF,3832,3841.75,42.75,1.13%,3,3841.75,24,202303
2022/10/26,SPF,3865.5,3868.75,27,0.70%,3,3868.75,24,202303
2022/10/27,SPF,3891.5,3890,21.25,0.55%,4,3890,27,202303
2022/10/28,SPF,3835.5,3824.25,-65.75,-1.69%,12,3824.25,20,202303
2022/10/31,SPF,3932.5,3936.5,112.25,2.94%,2,3936.5,23,202303
2022/11/1,SPF,3920.5,3929.75,-6.75,-0.17%,4,3929.75,28,202303
2022/11/2,SPF,-,-,-,-,0,3912.5,28,202303
2022/11/3,SPF,3804.75,3803.5,-109,-2.79%,3,3803.5,23,202303
2022/11/4,SPF,3759.5,3760,-43.5,-1.14%,2,3760,23,202303
2022/11/7,SPF,3801.5,3802.75,42.75,1.14%,2,3802.75,23,202303
2022/11/8,SPF,3845.25,3845.25,42.5,1.12%,1,3845.25,24,202303
2022/11/9,SPF,-,-,-,-,0,3873.5,25,202303
2022/11/10,SPF,3792.5,3794.5,-79,-2.04%,4,3794.5,24,202303
2022/11/11,SPF,3997.25,3991.75,197.25,5.20%,8,4005,33,202303
2022/11/14,SPF,4019,4021.25,16.25,0.41%,2,4021.25,26,202303
2022/11/15,SPF,4016,4014.75,-6.5,-0.16%,2,4014.75,28,202303
2022/11/16,SPF,-,-,-,-,0,4032.75,28,202303
2022/11/17,SPF,4006,4006.5,-26.25,-0.65%,2,4006.5,27,202303
2022/11/18,SPF,-,-,-,-,0,3989.25,26,202303
2022/11/21,SPF,4005,3991.25,2,0.05%,14,3991.25,34,202303
2022/11/22,SPF,3994.5,3994.5,3.25,0.08%,1,3994.5,34,202303
2022/11/23,SPF,4042,4043,48.5,1.21%,20,4043,31,202303
2022/11/24,SPF,4078,4078.25,35.25,0.87%,8,4078.25,31,202303
2022/11/25,SPF,-,-,-,-,0,4078.5,32,202303
2022/11/28,SPF,4063.25,4037.5,-41,-1.01%,2,4037.5,32,202303
2022/11/29,SPF,4006,4006,-31.5,-0.78%,2,4006,26,202303
2022/11/30,SPF,3997.25,4000.5,-5.5,-0.14%,15,4000.5,23,202303
2022/12/1,SPF,4119.75,4118.75,118.25,2.96%,13,4118.75,34,202303
2022/12/2,SPF,4100.5,4106.25,-12.5,-0.30%,12,4106.25,51,202303
2022/12/5,SPF,4101.25,4104,-2.25,-0.05%,13,4104,55,202303
2022/12/6,SPF,4042.5,4041.25,-62.75,-1.53%,2,4041.25,56,202303
2022/12/7,SPF,3984.5,3984.5,-56.75,-1.40%,2,3984.5,54,202303
2022/12/8,SPF,3960.5,3961,-23.5,-0.59%,4,3961,55,202303
2022/12/9,SPF,4000.25,4005.5,44.5,1.12%,24,4005.5,74,202303
2022/12/12,SPF,3958,3963,-42.5,-1.06%,15,3963,78,202303
2022/12/13,SPF,4023.75,4025,62,1.56%,18,4025,93,202303
2022/12/14,SPF,4067,4070.25,45.25,1.12%,8,4070.25,203,202303
2022/12/15,SPF,4044,4035.5,-34.75,-0.85%,13,4035.5,211,202303
2022/12/16,SPF,3929.5,3922.25,-113.25,-2.81%,14,3922.25,230,202303
2022/12/19,SPF,3889.75,3883.25,-39,-0.99%,23,3883.25,232,202303
2022/12/19,SPF,-,-,-,-,0,4023,0,202403
2022/12/20,SPF,3852.25,3809,-74.25,-1.91%,22,3809,260,202303
2022/12/20,SPF,-,-,-,-,0,3954.5,0,202403
2022/12/21,SPF,3865.75,3865.75,56.75,1.49%,17,3865.75,207,202303
2022/12/21,SPF,-,-,-,-,0,4011.25,0,202403
2022/12/22,SPF,3919,3920.25,54.5,1.41%,19,3920.25,183,202303
2022/12/22,SPF,-,-,-,-,0,4065.75,0,202403
2022/12/23,SPF,3849,3859,-61.25,-1.56%,10,3859,172,202303
2022/12/23,SPF,-,-,-,-,0,4004.5,0,202403
2022/12/26,SPF,3851.5,3851.5,-7.5,-0.19%,1,3851.5,173,202303
2022/12/26,SPF,-,-,-,-,0,3997,0,202403
2022/12/27,SPF,3893,3896.5,45,1.17%,12,3896.5,176,202303
2022/12/27,SPF,-,-,-,-,0,4042,0,202403
2022/12/28,SPF,3857,3857.5,-39,-1.00%,2,3857.5,185,202303
2022/12/28,SPF,-,-,-,-,0,4003,0,202403
2022/12/29,SPF,3809.25,3808,-49.5,-1.28%,15,3808,164,202303
2022/12/29,SPF,-,-,-,-,0,3953.5,0,202403
2022/12/30,SPF,3865,3867.25,59.25,1.56%,4,3867.25,161,202303
2022/12/30,SPF,-,-,-,-,0,4012.75,0,202403
